City,Status,FSA,Neighborhood,UP2,Collections,Address,Mint Price,Last Price,Owner EOS,Owner,Ownership Changed At,Currency,Markup,Structure,Structure Name,Yield Per Month,Yield Per Month (Max),Property ID,Sale Price,Price Per UP2
Sao Paulo,Owned,FALSE,ITAIM BIBI,8,[],"RUA CAVAZZOLA, 87A",2072,7250,qdgnafvu3o3l,generalotis,2023-03-31T23:38:14.500Z,,,,,"25,06",No boost,41339131865867,,
Sao Paulo,Owned,FALSE,ITAIM BIBI,8,[],"RUA ALVARO RODRIGUES, 406B",2072,8998,cwwjkvwpomtk,ravenviking,2023-02-24T02:37:30.000Z,,,,,"25,06",No boost,41324938340709,,
Sao Paulo,For sale,FALSE,ITAIM BIBI,9,[],"RUA COMENDADOR MIGUEL CALFAT, 313D",2331,2331,oipyh1llscby,bonrotllo69,2023-03-24T14:10:12.000Z,UPX,429,,,"28,2",No boost,41341698779941,9995,"1110,555556"
Sao Paulo,Owned,FALSE,ITAIM BIBI,9,[],"RUA EGITO, 50",2331,2331,ewngsyzb5vc2,desjaak,2023-02-23T17:07:01.000Z,,,,,"28,2",No boost,41340725701476,,
Sao Paulo,Owned,FALSE,ITAIM BIBI,9,[],"RUA MACAMBARA, 129",2331,2331,w1u3r1vw4b3z,papajuan,2023-02-23T17:02:50.000Z,,,,,"28,2",No boost,41336497842490,,
Sao Paulo,Owned,FALSE,ITAIM BIBI,9,[],"RUA NICOLAU BARRETO, 380",2331,3500,ciuwp4hbwhwo,sightblack,2023-03-12T03:51:30.000Z,,,,,"28,2",No boost,41325710092506,,
Sao Paulo,Owned,TRUE,ITAIM BIBI,9,[],"RUA BRITO PEIXOTO, 116B",2331,6499,uevgoj5le1nl,drmemory8,2023-03-15T01:36:07.500Z,,,,,"28,2",No boost,41325072558383,,
Sao Paulo,For sale,FALSE,ITAIM BIBI,9,[],"RUA CAVAZZOLA, 75",2331,9200,nnbtpoqpubp1,motojunkie,2023-02-23T18:18:48.500Z,UPX,594,,,"28,2",No boost,41339148643076,13850,"1538,888889"
Sao Paulo,Owned,FALSE,ITAIM BIBI,10,[],"RUA URUSSUI, 44A",2590,3600,k54anicsj3jh,jani13,2023-04-02T09:19:15.000Z,,,,,"31,33",No boost,41347671468783,,
Sao Paulo,For sale,TRUE,ITAIM BIBI,10,[],"RUA URUSSUI, 151",2590,2590,qzbuuikhdppp,cesarricardo,2023-03-19T22:41:33.000Z,UPX,521,,,"31,33",No boost,41347101043456,13498,"1349,8"
Sao Paulo,Owned,TRUE,ITAIM BIBI,10,[],"RUA CLODOMIRO AMAZONAS, 479",2590,48500,vxrgefqw3lfs,madapalms,2023-02-23T21:33:04.500Z,,,,,"31,33",No boost,41344819342017,,
Sao Paulo,Owned,TRUE,ITAIM BIBI,10,[],"RUA JOAO CACHOEIRA, 1480B",2590,7000,ajmkgrlgo15s,aoctobre,2023-03-04T07:16:40.500Z,,,,,"31,33",No boost,41341732334381,,
Sao Paulo,Owned,TRUE,ITAIM BIBI,10,[],"RUA EGITO, 40",2590,6900,igc5hh5wzo14,aardvark,2023-03-28T15:01:36.500Z,,,,,"31,33",No boost,41340776033123,,
Sao Paulo,For sale,TRUE,ITAIM BIBI,10,[],"RUA EGITO, 46",2590,7000,waftyr53g4ag,amaury20,2023-03-11T22:47:48.000Z,UPX,305,,,"31,33",No boost,41340759255907,7900,790
Sao Paulo,Owned,FALSE,ITAIM BIBI,10,[],"RUA EDSON DE CASTRO PINTO, 33B",2590,8500,tih2a1ct3ors,eliasaraujo,2023-02-23T17:17:52.000Z,,,,,"31,33",No boost,41340742478685,,
Sao Paulo,Owned,FALSE,ITAIM BIBI,10,[],"RUA EDSON DE CASTRO PINTO, 47",2590,2590,ewngsyzb5vc2,desjaak,2023-02-23T17:07:01.000Z,,,,,"31,33",No boost,41340725701469,,
Sao Paulo,For sale,FALSE,ITAIM BIBI,10,[],"RUA EDSON DE CASTRO PINTO, 51",2590,8500,keet34gdctm4,reno247,2023-02-23T17:18:32.000Z,UPX,3861,,,"31,33",No boost,41340692147038,100000,10000
Sao Paulo,Owned,TRUE,ITAIM BIBI,10,[],"RUA DOUTORA MARIA AUGUSTA SARAIVA, 90",2590,7700,ylclo2g1b1xg,royal2076,2023-02-26T12:33:54.000Z,,,,,"31,33",No boost,41340524374874,,
Sao Paulo,Owned,FALSE,ITAIM BIBI,10,[],"RUA SANTA JUSTINA, 65",2590,7400,hfszlaehro4h,nupe15,2023-03-14T16:09:54.000Z,,,,,"31,33",No boost,41339886840484,,
Sao Paulo,Owned,TRUE,ITAIM BIBI,10,[],"RUA TENERIFE, 184",2590,8000,yjjzxdhqppva,manymore,2023-02-23T21:18:15.000Z,,,,,"31,33",No boost,41339215751530,,
Sao Paulo,Owned,TRUE,ITAIM BIBI,10,[],"RUA CAVAZZOLA, 101",2590,6250,vhmldlspz5jo,ackiswack,2023-04-05T03:00:42.000Z,,,,,"31,33",No boost,41339131865871,,
Sao Paulo,Owned,TRUE,ITAIM BIBI,10,"[{""name"":""Sao Paulo"",""yield_boost"":1.25}]","RUA CAVAZZOLA, 91",2590,2590,wto3mlzc1sqp,axhell,2023-04-05T17:03:34.500Z,,,,,"31,33","39,16",41339131865869,,
Sao Paulo,Owned,FALSE,ITAIM BIBI,10,[],"AVENIDA NOVA INDEPENDENCIA, 1127",2590,8500,otejk4ma2inu,juniro,2023-02-23T19:18:54.000Z,,,,,"31,33",No boost,41338242673048,,
Sao Paulo,Owned,TRUE,ITAIM BIBI,10,[],"AVENIDA DOUTOR CARDOSO DE MELO, 1004",2590,2590,eapw2yuxe1cx,juoliveira,2023-02-24T00:15:06.500Z,,,,,"31,33",No boost,41338225895964,,
Sao Paulo,Owned,TRUE,ITAIM BIBI,10,[],"AVENIDA NOVA INDEPENDENCIA, 1119",2590,2590,ycyebm4fuist,jafarakb,2023-02-23T17:17:18.000Z,,,,,"31,33",No boost,41338192341399,,
Sao Paulo,Owned,FALSE,ITAIM BIBI,10,[],"RUA PROFESSOR VAHIA DE ABREU, 706C",2590,6500,by3b2h34tiri,utah3002,2023-04-01T05:16:21.500Z,,,,,"31,33",No boost,41337085045359,,
Sao Paulo,Owned,TRUE,ITAIM BIBI,10,[],"RUA PROFESSOR VAHIA DE ABREU, 441D",2590,6999,f4a42okkb5dw,deisevitori,2023-03-13T01:29:51.500Z,,,,,"31,33",No boost,41335893863078,,
Sao Paulo,For sale,TRUE,ITAIM BIBI,10,[],"RUA GUARAIUVA, 1635A",2590,7500,zb4tyxcb1gva,fabricio20,2023-03-21T17:30:36.000Z,UPX,328,,,"31,33",No boost,41335692536408,8500,850
Sao Paulo,For sale,TRUE,ITAIM BIBI,10,[],"RUA MARQUES DE CASCAIS, 215B",2590,5990,rdbi1bqkzxxw,dgx1228,2023-04-10T21:32:45.000Z,UPX,386,,,"31,33",No boost,41335591873084,10000,1000
Sao Paulo,Owned,TRUE,ITAIM BIBI,10,[],"RUA KANSAS, 847",2590,6799,tjxqbj5g43i2,uumi,2023-03-06T00:11:26.000Z,,,,,"31,33",No boost,41334568462870,,
Sao Paulo,For sale,FALSE,ITAIM BIBI,10,[],"RUA TEXAS, 655D",2590,2590,lppr2yxjklx2,umangrathi,2023-04-07T16:38:17.500Z,UPX,386,,,"31,33",No boost,41334434245193,9999,"999,9"
Sao Paulo,For sale,TRUE,ITAIM BIBI,10,[],"RUA KANSAS, 753B",2590,8525,cykgvyp1iz15,jeniffers1,2023-03-02T01:22:00.000Z,UPX,849,,,"31,33",No boost,41334132255274,22000,2200
Sao Paulo,For sale,TRUE,ITAIM BIBI,10,[],"RUA TEXAS, 2830",2590,7800,r4c1iomtohf1,fredebear,2023-02-23T23:58:36.000Z,UPX,386,,,"31,33",No boost,41332051880692,9999,"999,9"
Sao Paulo,Owned,TRUE,ITAIM BIBI,10,[],"RUA GUARARAPES, 777",2590,3200,zfxtqiv5cxhs,dkid1995,2023-03-16T11:55:11.000Z,,,,,"31,33",No boost,41331716336119,,
Sao Paulo,Owned,TRUE,ITAIM BIBI,10,[],"RUA LUISIANIA, 54",2590,2590,svrwqanfm1zs,cuponcito,2023-02-24T00:46:21.500Z,,,,,"31,33",No boost,41330374159055,,
Sao Paulo,Owned,TRUE,ITAIM BIBI,10,[],"RUA MICHIGAN, 1155C",2590,2590,srdfmrzskznv,hernandezdi,2023-02-23T19:16:54.000Z,,,,,"31,33",No boost,41330357381421,,
Sao Paulo,Owned,TRUE,ITAIM BIBI,10,[],"RUA GABRIEL DE LARA, 327",2590,6998,wzvqjgyfc5w5,joanafp,2023-03-08T16:07:00.000Z,,,,,"31,33",No boost,41326582507782,,
Sao Paulo,Owned,FALSE,ITAIM BIBI,10,[],"RUA MARQUES DE CASCAIS, 79",2590,10360,m5nkb3vh4fka,blasiapinto,2023-02-23T17:13:20.000Z,,,,,"31,33",No boost,41335122111011,,
Sao Paulo,For sale,FALSE,ITAIM BIBI,10,[],"RUA PROFESSOR ATILIO INNOCENTI, 251B",2590,7777,ebiwusiw5xeh,joebeastly,2023-02-23T19:51:39.000Z,UPX,656,,,"31,33",No boost,41344181807745,16999,"1699,9"
Sao Paulo,For sale,FALSE,ITAIM BIBI,10,[],"RUA CARLA, 78",2590,8000,bqdmfjemggrj,madureiraeth,2023-02-23T17:10:23.500Z,USD,309,,,"31,33",No boost,41348292225706,8,"0,8"
Sao Paulo,Owned,FALSE,ITAIM BIBI,10,[],"RUA JOAO CACHOEIRA, 1735A",2590,6850,mipancjfeha3,vozeirao,2023-03-04T14:55:36.000Z,,,,,"31,33",No boost,41340524374865,,
Sao Paulo,Owned,FALSE,ITAIM BIBI,11,[],"RUA BANDEIRA PAULISTA, 191A",2849,9500,arxdutquhzny,ana_moura,2023-02-23T17:27:20.000Z,,,,,"34,46",No boost,41349382744833,,
Sao Paulo,For sale,TRUE,ITAIM BIBI,11,[],"RUA BANDEIRA PAULISTA, 191B",2849,11470,uanu3tq3vm4c,lindgren,2023-02-27T13:29:44.500Z,UPX,2282,,,"34,46",No boost,41349332413186,65000,"5909,090909"
Sao Paulo,For sale,TRUE,ITAIM BIBI,11,[],"RUA BANDEIRA PAULISTA, 197",2849,6740,znazyaxpnp1d,zarlot,2023-03-06T13:55:48.000Z,UPX,526,,,"34,46",No boost,41349298858754,14990,"1362,727273"
Sao Paulo,For sale,TRUE,ITAIM BIBI,11,[],"RUA CARLA, 53",2849,2849,auzpgmidapew,cocohit,2023-02-23T17:24:27.000Z,UPX,246,,,"34,46",No boost,41348443220654,6998,"636,1818182"
Sao Paulo,Owned,TRUE,ITAIM BIBI,11,[],"RUA CARLA, 54",2849,2849,q4ywbfl1v4vn,luigolom,2023-02-23T17:08:55.500Z,,,,,"34,46",No boost,41348409666216,,
Sao Paulo,Owned,TRUE,ITAIM BIBI,11,[],"RUA CARLA, 94",2849,2849,eo3w2ixlhuwg,luansagaz,2023-02-23T17:03:00.000Z,,,,,"34,46",No boost,41348225116844,,
Sao Paulo,Owned,TRUE,ITAIM BIBI,11,[],"RUA TABAPUA, 574",2849,4000,g2c3cpjmvhna,marclis,2023-04-07T20:54:00.000Z,,,,,"34,46",No boost,41348090899215,,
Sao Paulo,For sale,TRUE,ITAIM BIBI,11,[],"RUA DOUTOR RENATO PAES DE BARROS, 534",2849,6860,kczirhyog4sj,irmaospeixe,2023-04-01T13:18:06.000Z,UPX,596,,,"34,46",No boost,41347923127125,16985,"1544,090909"
Sao Paulo,Owned,TRUE,ITAIM BIBI,11,[],"RUA URUSSUI, 56",2849,2849,srptuavpubxc,artemka,2023-02-23T19:00:00.000Z,,,,,"34,46",No boost,41347554028273,,
Sao Paulo,For sale,TRUE,ITAIM BIBI,11,[],"RUA JOAO CACHOEIRA, 451",2849,6999,t1lq5etjomxh,thutski,2023-03-08T00:24:28.000Z,UPX,526,,,"34,46",No boost,41347537251030,14999,"1363,545455"
Sao Paulo,Owned,TRUE,ITAIM BIBI,11,[],"RUA MARIA ROSA, 77B",2849,2849,n5ojs21tg213,vablopegetti,2023-02-24T00:51:40.000Z,,,,,"34,46",No boost,41347101043192,,
Sao Paulo,For sale,TRUE,ITAIM BIBI,11,[],"RUA MARIA ROSA, 9A",2849,7850,rtu3xjtppcve,megatron3000,2023-02-28T02:28:43.000Z,UPX,316,,,"34,46",No boost,41346966825469,8999,"818,0909091"
Sao Paulo,Owned,TRUE,ITAIM BIBI,11,[],"RUA JOAQUIM FLORIANO, 591",2849,2849,ryi2bmxdoawh,sdefilho,2023-02-23T19:10:19.500Z,,,,,"34,46",No boost,41346916494115,,
Sao Paulo,For sale,TRUE,ITAIM BIBI,11,[],"RUA TABAPUA, 1526",2849,2849,qzbuuikhdppp,cesarricardo,2023-02-28T14:37:09.500Z,UPX,509,,,"34,46",No boost,41346564172254,14498,1318
Sao Paulo,For sale,TRUE,ITAIM BIBI,11,[],"RUA JOAO CACHOEIRA, 645",2849,2849,qzbuuikhdppp,cesarricardo,2023-02-28T14:36:26.500Z,UPX,614,,,"34,46",No boost,41346480286440,17498,"1590,727273"
Sao Paulo,Owned,TRUE,ITAIM BIBI,11,[],"RUA ANTONIO KNITTEL, 66",2849,8000,qdgnafvu3o3l,generalotis,2023-03-29T15:48:03.000Z,,,,,"34,46",No boost,41344467020214,,
Sao Paulo,Owned,TRUE,ITAIM BIBI,11,[],"RUA PROFESSOR ATILIO INNOCENTI, 251A",2849,2849,dy5n4mkn4kzh,lailaemilia,2023-02-23T17:47:04.500Z,,,,,"34,46",No boost,41344181807747,,
Sao Paulo,For sale,TRUE,ITAIM BIBI,11,[],"AVENIDA PRESIDENTE JUSCELINO KUBITSCHEK, 819",2849,9000,taw1bxt4wmpv,milos2507,2023-03-13T20:57:01.000Z,UPX,702,,,"34,46",No boost,41344081144558,19999,"1818,090909"
Sao Paulo,For sale,FALSE,ITAIM BIBI,11,[],"AVENIDA PRESIDENTE JUSCELINO KUBITSCHEK, 844",2849,2849,zejtismrdmg2,calje,2023-02-23T17:03:07.500Z,USD,527,,,"34,46",No boost,41344030812899,15,"1,363636364"
Sao Paulo,Owned,FALSE,ITAIM BIBI,11,[],"AVENIDA PRESIDENTE JUSCELINO KUBITSCHEK, 985",2849,30000,nxyecxr2okkh,kallil,2023-02-23T17:31:54.000Z,,,,,"34,46",No boost,41343779154618,,
Sao Paulo,Owned,FALSE,ITAIM BIBI,11,[],"RUA IAIA GARCIA, 1560",2849,2849,xxi5izr2fwbx,espaco_blum,2023-02-23T17:04:40.000Z,,,processing,iwzpfunivool,"34,46",No boost,41343191951875,,
Sao Paulo,Owned,TRUE,ITAIM BIBI,11,[],"RUA BRAS MELILO, 65",2849,6666,ugqjhxi3glej,diogenes4,2023-03-14T09:48:12.000Z,,,,,"34,46",No boost,41342101433089,,
Sao Paulo,Owned,TRUE,ITAIM BIBI,11,[],"RUA JOAO CACHOEIRA, 1470B",2849,3000,achi3lsx1x3j,gomagnata,2023-03-16T16:38:49.500Z,,,,,"34,46",No boost,41341799443248,,
Sao Paulo,Owned,TRUE,ITAIM BIBI,11,[],"RUA COMENDADOR MIGUEL CALFAT, 313B",2849,3000,achi3lsx1x3j,gomagnata,2023-03-16T16:39:42.000Z,,,,,"34,46",No boost,41341782666020,,
Sao Paulo,Owned,FALSE,ITAIM BIBI,11,[],"RUA FIDENCIO RAMOS, 33",2849,9500,k2hsgtnvopfl,tiowill,2023-02-24T19:44:42.000Z,,,,,"34,46",No boost,41341044468236,,
Sao Paulo,For sale,TRUE,ITAIM BIBI,11,[],"RUA JOAO CACHOEIRA, 1731",2849,6998,juvtrylqvcr4,satanslasher,2023-03-11T14:31:12.000Z,USD,184,,,"34,46",No boost,41340557929296,"5,25","0,4772727273"
Sao Paulo,Owned,TRUE,ITAIM BIBI,11,[],"RUA FIANDEIRAS, 821B",2849,8990,ldv2woaqmqme,dempole,2023-02-23T17:56:34.000Z,,,,,"34,46",No boost,41340272716374,,
Sao Paulo,Owned,TRUE,ITAIM BIBI,11,[],"RUA FIANDEIRAS, 516",2849,6998,unxpbxks5brc,rochubel,2023-03-16T17:45:18.500Z,,,,,"34,46",No boost,41339702291130,,
Sao Paulo,Owned,TRUE,ITAIM BIBI,11,[],"RUA CAVAZZOLA, 65A",2849,6998,dafuej3tsowt,arielig3na,2023-03-04T00:44:25.000Z,,,,,"34,46",No boost,41339148643074,,
Sao Paulo,Owned,TRUE,ITAIM BIBI,11,[],"RUA JULIO DINIZ, 55A",2849,3000,achi3lsx1x3j,gomagnata,2023-03-21T02:41:45.000Z,,,,,"34,46",No boost,41338645326347,,
Sao Paulo,Owned,TRUE,ITAIM BIBI,11,[],"RUA NOVA CIDADE, 290",2849,2849,sm3xvoa5z5zl,uplandsolrac,2023-02-23T23:04:00.000Z,,,,,"34,46",No boost,41338259450493,,
Sao Paulo,For sale,FALSE,ITAIM BIBI,11,[],"AVENIDA DOUTOR CARDOSO DE MELO, 772",2849,13999,l2dblsdvavlt,ridaro1985,2023-03-15T16:24:50.000Z,UPX,877,completed,iwzpfunivool,"34,46",No boost,41337638693473,25000,"2272,727273"
Sao Paulo,Owned,TRUE,ITAIM BIBI,11,[],"AVENIDA DOUTOR CARDOSO DE MELO, 758",2849,2849,sm3xvoa5z5zl,uplandsolrac,2023-02-23T23:10:57.500Z,,,,,"34,46",No boost,41337605139045,,
Sao Paulo,Owned,TRUE,ITAIM BIBI,11,[],"RUA PROFESSOR VAHIA DE ABREU, 441A",2849,2849,uznmvwbhwqvd,terracerey,2023-02-24T01:57:54.000Z,,,,,"34,46",No boost,41335960971952,,
Sao Paulo,For sale,TRUE,ITAIM BIBI,11,[],"RUA INDIANA, 1384",2849,8999,zwhjjze5h2th,loginmmi,2023-02-23T18:04:56.500Z,UPX,579,,,"34,46",No boost,41333561829705,16500,1500
Sao Paulo,Owned,TRUE,ITAIM BIBI,11,"[{""name"":""Newbie"",""yield_boost"":1.1}]","RUA TEXAS, 2820",2849,7777,wn33a3ubgx4j,hynde,2023-04-12T22:41:44.500Z,,,,,"34,46","37,91",41332135766772,,
Sao Paulo,Owned,TRUE,ITAIM BIBI,11,[],"RUA MICHIGAN, 1155B",2849,2849,srdfmrzskznv,hernandezdi,2023-02-23T19:16:34.500Z,,,,,"34,46",No boost,41330323826991,,
Sao Paulo,Owned,TRUE,ITAIM BIBI,11,[],"RUA PASCOAL PAIS, 514",2849,2849,gcoyfgt3g2jt,th8tem,2023-02-23T19:20:42.000Z,,,,,"34,46",No boost,41326666394022,,
Sao Paulo,Owned,FALSE,ITAIM BIBI,11,[],"RUA NICOLAU BARRETO, 364",2849,7750,dotdmng3ytz4,juelz7143,2023-02-24T11:17:58.500Z,,,,,"34,46",No boost,41325726869721,,
Sao Paulo,Owned,TRUE,ITAIM BIBI,11,[],"AVENIDA MORUMBI, 7739",2849,4500,oacpjcapyen5,gianlucac,2023-02-27T04:06:42.000Z,,,,,"34,46",No boost,41325626206322,,
Sao Paulo,Owned,TRUE,ITAIM BIBI,11,[],"RUA BRITO PEIXOTO, 122",2849,2849,vai3lbj11edg,ivanal,2023-02-23T17:36:24.000Z,,,,,"34,46",No boost,41325106112817,,
Sao Paulo,Owned,TRUE,ITAIM BIBI,11,[],"AVENIDA MORUMBI, 8195",2849,2849,sq1duzqslnyb,alinems,2023-02-28T22:17:06.000Z,,,,,"34,46",No boost,41324770568456,,
Sao Paulo,Owned,FALSE,ITAIM BIBI,11,[],"RUA MANUEL GUEDES, 93A",2849,2849,udgn4kd4sexf,dinho_sp,2023-02-28T01:49:22.000Z,,,,,"34,46",No boost,41349214972565,,
Sao Paulo,Owned,FALSE,ITAIM BIBI,11,[],"RUA CARLA, 66",2849,9999,upku2extfiux,brooklynkid1,2023-02-23T18:36:00.000Z,,,,,"34,46",No boost,41348342557354,,
Sao Paulo,Owned,TRUE,ITAIM BIBI,11,[],"RUA PROFESSOR VAHIA DE ABREU, 441E",2849,2849,l4kwyecfwuyo,kazandjian,2023-02-23T17:01:54.000Z,,,,,"34,46",No boost,41335860308649,,
Sao Paulo,Owned,FALSE,ITAIM BIBI,11,[],"TRAVESSA ROBERTO DOUGLAS MACHADO, 10C",2849,84220,p1qdim25t4v2,monesaf,2023-03-29T17:39:36.500Z,,,,,"34,46",No boost,41347537250885,,
Sao Paulo,Owned,FALSE,ITAIM BIBI,11,[],"RUA URUSSUI, 137",2849,3970,ya4jdp52dzgj,ssimmons1,2023-02-27T12:06:47.500Z,,,,,"34,46",No boost,41347151375103,,
Sao Paulo,Owned,TRUE,ITAIM BIBI,12,[],"RUA DOUTOR RENATO PAES DE BARROS, 103",3108,3108,vvhbogfndp2n,tiagoblk,2023-02-24T00:05:12.000Z,,,,,"37,59",No boost,41350288714556,,
Sao Paulo,Owned,TRUE,ITAIM BIBI,12,[],"RUA PEDROSO ALVARENGA, 369",3108,3108,qmcadamukil1,charlie_81,2023-02-23T17:23:34.000Z,,,,,"37,59",No boost,41349516962649,,
Sao Paulo,For sale,FALSE,ITAIM BIBI,12,[],"RUA MANUEL GUEDES, 85A",3108,9200,xpcfkpoiwxhh,rspercy98,2023-02-23T18:00:43.000Z,UPX,676,,,"37,59",No boost,41349248526997,21000,1750
Sao Paulo,For sale,FALSE,ITAIM BIBI,12,[],"RUA PEDROSO ALVARENGA, 553A",3108,10000,tm2idawa35ma,calixtospin,2023-02-23T17:14:51.500Z,UPX,644,,,"37,59",No boost,41349181418270,20000,"1666,666667"
Sao Paulo,For sale,TRUE,ITAIM BIBI,12,[],"RUA PROFESSOR TAMANDARE TOLEDO, 25",3108,3500,ya3shngxt1ml,ilya82,2023-03-06T18:54:26.000Z,UPX,1609,,,"37,59",No boost,41347939904346,49999,"4166,583333"
Sao Paulo,Owned,TRUE,ITAIM BIBI,12,[],"RUA URUSSUI, 44B",3108,3108,srptuavpubxc,artemka,2023-02-23T19:00:08.000Z,,,,,"37,59",No boost,41347604359920,,
Sao Paulo,For sale,FALSE,ITAIM BIBI,12,[],"RUA JOAO CACHOEIRA, 45",3108,9500,lzfq2o5yoqhx,maharjansabi,2023-02-23T18:14:47.000Z,UPX,467,,,"37,59",No boost,41347486919383,14500,"1208,333333"
Sao Paulo,Owned,TRUE,ITAIM BIBI,12,[],"RUA TABAPUA, 961",3108,3108,ffoehfaewa4h,babu171,2023-02-24T00:14:00.000Z,,,,,"37,59",No boost,41347319147158,,
Sao Paulo,For sale,FALSE,ITAIM BIBI,12,[],"RUA TABAPUA, 1075B",3108,10700,ob21xubq1f3z,schmitty313,2023-04-06T12:43:31.500Z,UPX,644,,,"37,59",No boost,41346933271154,20000,"1666,666667"
Sao Paulo,Owned,TRUE,ITAIM BIBI,12,[],"RUA BANDEIRA PAULISTA, 640",3108,3108,txcbbibarjmk,imp3r4,2023-02-23T18:41:45.500Z,,,,,"37,59",No boost,41346832608037,,
Sao Paulo,Owned,TRUE,ITAIM BIBI,12,[],"RUA TABAPUA, 1502",3108,3108,uzjr1l1e31iu,aicalica33,2023-02-23T17:11:08.000Z,,,,,"37,59",No boost,41346597726694,,
Sao Paulo,For sale,TRUE,ITAIM BIBI,12,[],"RUA TABAPUA, 1534",3108,9500,barp4iwftjis,cryptobenito,2023-02-25T15:06:00.000Z,USD,1609,,,"37,59",No boost,41346547395035,50,"4,166666667"
Sao Paulo,Owned,FALSE,ITAIM BIBI,12,[],"RUA JOAO CACHOEIRA, 644A",3108,6850,mipancjfeha3,vozeirao,2023-03-04T14:54:09.000Z,,,,,"37,59",No boost,41346429954783,,
Sao Paulo,Owned,TRUE,ITAIM BIBI,12,[],"RUA IAIA, 36",3108,6799,cpnc4fh115m4,avanti07,2023-03-23T12:51:00.000Z,,,,,"37,59",No boost,41346060856032,,
Sao Paulo,Owned,TRUE,ITAIM BIBI,12,[],"AVENIDA SANTO AMARO, 320",3108,3108,dvt1d4jbnifg,misteraxln,2023-02-23T17:03:06.000Z,,,,,"37,59",No boost,41345792420779,,
Sao Paulo,Owned,FALSE,ITAIM BIBI,12,[],"RUA LEOPOLDO COUTO MAGALHAES JUNIOR, 374",3108,9000,qdgnafvu3o3l,generalotis,2023-03-02T12:56:42.000Z,,,,,"37,59",No boost,41345674980101,,
Sao Paulo,For sale,FALSE,ITAIM BIBI,12,[],"AVENIDA PRESIDENTE JUSCELINO KUBITSCHEK, 995",3108,35000,cw1j5yncasfm,rogercohab2,2023-02-23T17:22:51.000Z,UPX,483,,,"37,59",No boost,41343779154615,14999,"1249,916667"
Sao Paulo,Owned,TRUE,ITAIM BIBI,12,[],"RUA BANDEIRA PAULISTA, 1243",3108,3108,lw5qzr5baggg,aricia,2023-02-23T17:19:58.500Z,,,,,"37,59",No boost,41343644937060,,
Sao Paulo,For sale,TRUE,ITAIM BIBI,12,[],"RUA CLODOMIRO AMAZONAS, 879",3108,7399,vfxjngo21bln,wallaxsfi,2023-03-07T16:24:36.000Z,USD,161,,,"37,59",No boost,41342621526753,5,"0,4166666667"
Sao Paulo,Owned,TRUE,ITAIM BIBI,12,[],"RUA COMENDADOR MIGUEL CALFAT, 505",3108,8000,oztd3y5weqwz,gmaharjan,2023-02-27T18:13:00.500Z,,,,,"37,59",No boost,41341598116585,,
Sao Paulo,Owned,TRUE,ITAIM BIBI,12,[],"RUA CLODOMIRO AMAZONAS, 1080",3108,3108,rncutrjpmsca,kethlen365,2023-02-24T02:31:30.000Z,,,,,"37,59",No boost,41341480676075,,
Sao Paulo,Owned,TRUE,ITAIM BIBI,12,[],"RUA COMENDADOR MIGUEL CALFAT, 615",3108,3108,ybqzoxy4imgj,hallanamelo,2023-02-23T17:21:00.500Z,,,,,"37,59",No boost,41341380012741,,
Sao Paulo,For sale,TRUE,ITAIM BIBI,12,[],"RUA VISCONDE DA LUZ, 37",3108,3108,gkif5re2j4zy,gandupat,2023-02-24T08:43:02.500Z,UPX,231,,,"37,59",No boost,41341312903987,7200,600
Sao Paulo,Owned,TRUE,ITAIM BIBI,12,[],"RUA JOSE GONCALVES PEREIRA, 91A",3108,7000,ziijw3xgretc,herico,2023-04-07T22:23:56.500Z,,,,,"37,59",No boost,41341212240584,,
Sao Paulo,Owned,FALSE,ITAIM BIBI,12,[],"RUA JOSE GONCALVES PEREIRA, 75A",3108,8000,q41ioelxvcl1,sforzani,2023-02-23T17:46:42.500Z,,,,,"37,59",No boost,41341195463363,,
Sao Paulo,Owned,TRUE,ITAIM BIBI,12,[],"RUA JOSE GONCALVES PEREIRA, 110",3108,3108,wxmx12zojtms,olgabumchen,2023-02-23T19:09:36.000Z,,,,,"37,59",No boost,41341128354512,,
Sao Paulo,Owned,TRUE,ITAIM BIBI,12,[],"RUA JOSE GONCALVES PEREIRA, 104",3108,3108,wxmx12zojtms,olgabumchen,2023-02-23T19:09:15.500Z,,,,,"37,59",No boost,41341128354509,,
Sao Paulo,Owned,TRUE,ITAIM BIBI,12,[],"RUA JOSE GONCALVES PEREIRA, 90",3108,3108,wxmx12zojtms,olgabumchen,2023-02-23T19:09:00.000Z,,,,,"37,59",No boost,41341111577291,,
Sao Paulo,Owned,TRUE,ITAIM BIBI,12,[],"RUA SANTA JUSTINA, 41",3108,8099,qgnkl4chdmts,michelcloud,2023-02-27T18:30:54.000Z,,,,,"37,59",No boost,41340943805295,,
Sao Paulo,For sale,TRUE,ITAIM BIBI,12,[],"RUA EDSON DE CASTRO PINTO, 4",3108,6999,dx5s211nytmk,valmirsantos,2023-03-13T00:16:25.500Z,UPX,450,,,"37,59",No boost,41340708924244,14000,"1166,666667"
Sao Paulo,Owned,TRUE,ITAIM BIBI,12,[],"RUA JOAO CACHOEIRA, 1713",3108,7000,knvreadohpsg,spokhy80,2023-02-27T18:05:58.000Z,,,,,"37,59",No boost,41340675369806,,
