City,Status,FSA,Neighborhood,UP2,Collections,Address,Mint Price,Last Price,Owner EOS,Owner,Ownership Changed At,Currency,Markup,Structure,Structure Name,Yield Per Month,Yield Per Month (Max),Property ID,Sale Price,Price Per UP2
Arlington,Owned,FALSE,EAST,80,"[{""name"":""Arlington "",""yield_boost"":1.25},{""name"":""East"",""yield_boost"":1.35}]",1915 EDGEHILL DR,12080,12080,dsfejzugrtcb,alliennkarma,2022-10-19T19:42:06.500Z,,,,,"146,12","197,26",76382674059623,,
Arlington,Unlocked,TRUE,EAST,80,"[{""name"":""East"",""yield_boost"":1.35}]",1921 EDGEHILL DR,12080,12080,,,,,,,,"146,12","197,26",76382640505206,,
Arlington,Owned,FALSE,EAST,80,"[{""name"":""Arlington"",""yield_boost"":1.25},{""name"":""East"",""yield_boost"":1.35}]",1502 AMHURST DR,12080,12080,rjwjmkmtdiwx,chucker07,2022-10-28T12:27:46.500Z,,,,,"146,12","197,26",76382355292186,,
Arlington,Owned,FALSE,EAST,80,"[{""name"":""Arlington"",""yield_boost"":1.25},{""name"":""East"",""yield_boost"":1.35}]",2006 EDGEHILL DR,12080,12080,zkisyiitzqmc,robertorr,2022-10-28T04:59:30.000Z,,,,,"146,12","197,26",76382288183709,,
Arlington,Owned,FALSE,EAST,80,"[{""name"":""Arlington "",""yield_boost"":1.25},{""name"":""East"",""yield_boost"":1.35}]",2004 EDGEHILL DR,12080,12080,sydbokptgipo,jojugahead,2022-10-08T02:40:06.000Z,,,,,"146,12","197,26",76382288183704,,
Arlington,For sale,FALSE,EAST,80,"[{""name"":""Arlington "",""yield_boost"":1.25},{""name"":""East"",""yield_boost"":1.35}]",2002 EDGEHILL DR,12080,12080,sydbokptgipo,jojugahead,2022-10-06T17:32:00.000Z,UPX,149,,,"146,12","197,26",76382288183699,18000,225
Arlington,Owned,FALSE,EAST,80,"[{""name"":""Arlington"",""yield_boost"":1.25},{""name"":""East"",""yield_boost"":1.35}]",607 PLANTATION DR,12080,5990,vsbaeg1zjiya,jordosmitty,2022-12-10T23:54:26.500Z,,,,,"146,12","197,26",76382053301806,,
Arlington,Owned,FALSE,EAST,80,"[{""name"":""Arlington "",""yield_boost"":1.25},{""name"":""East"",""yield_boost"":1.35}]",1207 HICKORY HILL DR,12080,12080,li2kyvdhdbjn,theguy42085,2022-10-10T02:20:12.000Z,,,,,"146,12","197,26",76382002970479,,
Arlington,Owned,FALSE,EAST,80,"[{""name"":""Arlington "",""yield_boost"":1.25},{""name"":""East"",""yield_boost"":1.35}]",3403 KILRUSH DR,12080,13950,qu5ucsgfjymn,sosna2296,2023-03-10T21:58:01.000Z,,,,,"146,12","197,26",76381969415827,,
Arlington,Unlocked,TRUE,EAST,80,"[{""name"":""East"",""yield_boost"":1.35}]",708 FOXFORD TRL,12080,12080,,,,,,,,"146,12","197,26",76381768089206,,
